icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,type,engineCount,engineType,manufacturer,operator
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5556,49.0073,0,5.66,'True',267,0,' None',1550816243,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5642,49.0234,152.4,73.78,'False',85.6,11.7, '5604',1550817093,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5642,49.0234,152.4,73.78,'False',85.6,11.7, '5604',1550817093,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.5642,49.0234,152.4,73.78,'False',85.6,11.7, '5604',1550817093,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1603,2674.62,143.53,'False',359.59,7.8, '1000',1550817331,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3950cb', 'AFR1750',2.7602,49.1631,2682.24,143.53,'False',359.59,7.8, '1000',1550817350,'Landplane',2,'Jet','Airbus','AFR'
'3951c1', 'AFR6746',2.4559,49.021,228.6,75.36,'False',85.3,-4.23, '1000',1550816229,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.4761,49.0221,152.4,73.82,'False',85.2,-3.9, '1000',1550816249,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.4859,49.0226,106.68,73.31,'False',85.17,-3.9, '1000',1550816259,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.4946,49.0231,76.2,72.8,'False',85.14,-3.9, '1000',1550816268,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5058,49.0237,30.48,72.29,'False',85.1,-3.9, '1000',1550816279,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5157,49.0242,-7.62,72.8,'False',85.14,-3.9, '1000',1550816289,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.524,49.0247,-45.72,73.31,'False',85.17,-3.9, '1000',1550816297,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.524,49.0247,-45.72,73.31,'False',85.17,-3.9, '1000',1550816297,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.524,49.0247,-83.82,153.83,'False',294.08,-5.85, '1000',1550816297,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5487,49.026,0,22.12,'True',87,0, '1000',1550816332,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.4386,49.0894,2903.22,22.12,'False',87,0, '1000',1550816349,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.4284,49.0924,2872.74,151.06,'False',294.12,-6.18, '1000',1550816355,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.4042,49.0984,2788.92,151.06,'False',294.12,-6.18, '1000',1550816368,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.4042,49.0984,2788.92,151.06,'False',294.12,-6.18, '1000',1550816368,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.4042,49.0984,2788.92,150.74,'False',270.39,-6.18, '1000',1550816368,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.3679,49.1001,2697.48,150.74,'False',270.39,-6.18, '1000',1550816390,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.3462,49.0997,2621.28,150.74,'False',270.39,-6.18, '1000',1550816402,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5564,49.0221,0,11.32,'True',174,0, '1000',1550816428,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5564,49.0216,-53.34,152.29,'True',269.23,-7.48, '1000',1550816433,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5564,49.0216,-53.34,152.29,'True',269.23,-7.48, '1000',1550816433,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5567,49.0199,0,8.23,'True',174,0, '1000',1550816459,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5567,49.0194,0,153.31,'True',269.62,-5.85, '1000',1550816467,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5566,49.0191,0,3.34,'True',196,0, '2000',1550816479,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5566,49.0191,-60.96,3.34,'True',196,0, '2000',1550816479,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.556,49.0189,0,3.34,'True',253,0, '2000',1550816495,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1836,49.0992,2141.22,4.37,'False',267,0, '2000',1550816519,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1736,49.0993,2110.74,147.14,'False',270.6,-7.15, '2000',1550816523,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1736,49.0993,-60.96,147.14,'True',270.6,-6.5, '2000',1550816523,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,147.14,'False',270.6,-6.5, '2000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,147.65,'False',270.4,-8.78, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,147.65,'False',270.4,-8.78, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,147.65,'False',270.4,-8.78, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,147.65,'False',270.4,-8.78, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,149.71,'False',270.59,-7.48, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,149.71,'False',270.59,-7.48, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,149.71,'False',270.59,-7.48, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,149.71,'False',270.59,-7.48, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,149.71,'False',270.59,-7.48, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.1349,49.0995,1988.82,149.71,'False',270.59,-7.48, '1000',1550816545,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '1000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '1000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '1000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '1000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '1000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '1000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5489,49.0156,0,7.46,'True',174,0, '2000',1550816652,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3951c1', 'AFR6746',2.5536,49.0038,0,7.46,'True',163,0, '2000',1550816887,'Landplane',2,'Jet','Boeing','AFR'
'3964f9', 'TVF97SC',2.45,49.0204,5783.58,203.29,'False',21.37,13, '1000',1550816229,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.4672,49.0493,6004.56,204.44,'False',21.4,13.33, '1000',1550816249,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.4752,49.0628,6111.24,204.92,'False',21.35,12.68, '1000',1550816259,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.4852,49.0795,6225.54,206.54,'False',21.32,11.7, '1000',1550816269,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.4928,49.0925,6316.98,207.02,'False',21.27,12.03, '1000',1550816279,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.5007,49.1058,6408.42,208.17,'False',21.3,11.38, '1000',1550816289,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.5096,49.1208,6499.86,209.31,'False',21.33,11.38, '1000',1550816299,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.5096,49.1208,6499.86,209.31,'False',21.33,11.38, '1000',1550816299,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.5203,49.1389,6614.16,210.94,'False',21.31,10.4, '1000',1550816319,'Landplane',2,'Jet','Boeing','TVF'
'3964f9', 'TVF97SC',2.5389,49.1702,6842.76,210.75,'False',21.18,15.93, '1000',1550816339,'Landplane',2,'Jet','Boeing','TVF'
'3965b2', 'AFR443',2.069,48.9386,-68.58,109.33,'True',57.88,0, '1747',1550816249,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.079,48.9427,1356.36,108.9,'False',57.74,0, '1747',1550816258,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.0911,48.9477,1356.36,109.06,'False',58.11,0, '1747',1550816269,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1001,48.9514,1356.36,109.06,'False',58.11,0, '1747',1550816278,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1105,48.9557,1348.74,109.06,'False',58.11,0, '1747',1550816289,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1199,48.9595,1348.74,107.92,'False',58.05,0.33, '1747',1550816298,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1199,48.9595,1348.74,107.92,'False',58.05,0.33, '1747',1550816298,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1335,48.9648,1356.36,102.29,'False',60.47,0, '1747',1550816319,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1561,48.9699,1356.36,97.06,'False',78.69,0, '1747',1550816339,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1675,48.9709,1356.36,95.78,'False',83.52,-0.33, '1747',1550816350,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.179,48.9716,1348.74,91.94,'False',84.86,-0.33, '1747',1550816359,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1877,48.9721,1348.74,87.75,'False',85.29,0.33, '1747',1550816367,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.1994,48.9727,1356.36,86.68,'False',85.58,0.33, '1747',1550816379,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.2087,48.9732,1348.74,86.21,'False',85.21,-0.98, '1747',1550816389,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.2187,48.9738,1318.26,86.77,'False',84.9,-4.88, '1747',1550816399,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.2256,48.9742,1287.78,86.77,'False',84.9,-5.2, '1747',1550816406,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.2337,48.9747,1257.3,86.77,'False',84.9,-5.2, '1747',1550816426,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.2449,48.9753,1196.34,87.28,'False',84.93,-4.88, '1747',1550816438,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.2566,48.9759,1158.24,87.28,'False',84.93,-4.88, '1747',1550816449,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5793,48.9999,1120.14,86.73,'False',85.24,-4.88, '1747',1550816451,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.2736,48.9769,1089.66,86.21,'False',85.21,-4.55, '1747',1550816468,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5776,48.9999,0,85.19,'True',85.15,-4.55, '1747',1550816479,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5774,49,0,85.19,'True',85.15,-4.88, '1747',1550816488,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.3037,48.9786,975.36,84.72,'False',84.77,-4.88, '1747',1550816499,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5777,49.0006,929.64,84.68,'False',85.12,-4.55, '1747',1550816514,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5781,49.0006,891.54,84.16,'False',85.09,-4.55, '1747',1550816525,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5786,49.0007,0,3.09,'False',81,0, '1747',1550816536,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.3453,48.9809,807.72,83.65,'False',85.06,-4.23, '1747',1550816549,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.3551,48.9814,769.62,84.16,'False',85.09,-4.23, '1747',1550816559,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.3647,48.982,731.52,84.68,'False',85.12,-4.55, '1747',1550816569,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.3647,48.982,731.52,84.68,'False',85.12,-4.55, '1747',1550816569,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.3721,48.9824,701.04,1.54,'False',84,0, '1747',1550816577,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5802,49.0008,0,1.8,'True',84,0, '1747',1550816589,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5803,49.0008,670.56,86.21,'False',85.21,-4.23, '1747',1550816597,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.5803,49.0008,670.56,86.21,'False',85.21,-4.23, '1747',1550816597,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
'3965b2', 'AFR443',2.4436,48.9863,426.72,78.99,'False',85.14,-4.23, '1747',1550817444,'Landplane',2,'Jet','Boeing','AFR'
